Template,Building Type,Space Type,RGB,Lighting Standard,Lighting Primary Space Type,Lighting Secondary Space Type,LookupColumn,Lighting per Area (W/ft^2),Lighting per Person (W/person),Lighting per Length (W/ft),Additional Lighting per Area (W/ft^2),Lighting Fraction to Return Air,Lighting Fraction Radiant,Lighting Fraction Visible,Lighting Schedule,Ventilation Standard,Ventilation Primary Space Type,Ventilation Secondary Space Type,Lookup,Ventilation per Area (ft^3/min*ft^2),Ventilation per Person (ft^3/min*person),Ventilation Air Changes (ach),Minimum Total Air Changes (ach),Occupancy per Area (people/1000 ft^2),Occupancy Schedule,Occupancy Activity Schedule,Infiltration per Exterior Area (ft^3/min*ft^2 ext),Infiltration per Exterior Wall Area (ft^3/min*ft^2 ext),Infiltration Air Changes (ach),Infiltration Schedule,Gas Equipment per Area (Btu/hr*ft^2),Gas Equipment Fraction Latent,Gas Equipment Fraction Radiant,Gas Equipment Fraction Lost,Gas Equipment Schedule,Electric Equipment per Area (W/ft^2),Electric Equipment Fraction Latent,Electric Equipment Fraction Radiant,Electric Equipment Fraction Lost,Electric Equipment Schedule,Heating Setpoint Schedule,Cooling Setpoint Schedule,Service Water Heating Peak Flow Rate (gal/h),Service Water Heating Area (ft^2),Service Water Heating Peak Flow per Area (gal/h*ft^2),Service Water Heating Target Temperature (C),Service Water Heating Fraction Sensible,Service Water Heating Fraction Latent,Service Water Heating Schedule,Exhaust per Area (cfm/ft2),Exhaust per Unit (cfm),Exhaust Fan Power per Area (W/ft^2),Exhaust Fan Efficiency,Exhaust Fan Power (W),Exhaust Fan Pressure Rise (Pa),Exhaust Fan Maximum Flow Rate (cfm),Exhaust Schedule,Balanced Exhaust Fraction Schedule,Is Residential,NECB HVAC System Selection Type,NECB Schedule Type
NECB 2011,Space Function,Dining - other,255_255_255,NECB 2011,Space Function,Dining - other,NECB 2011Space FunctionDining - other,0.650315868,,,,0,0.5,0.2,NECB-B-Lighting,NECB 2011,Space Function,Dining - other,NECB 2011Space FunctionDining - other,0.705,,,,9.29,NECB-B-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-B-Electric-Equipment,NECB-B-Thermostat Setpoint-Heating,NECB-B-Thermostat Setpoint-Cooling,,,0.005692514,60,,,NECB-B-Service Water Heating,,,,,,,,NECB-B-FAN,,,Supermarket/Food Services Area,B
NECB 2011,Space Function,Dormitory - living quarters,255_255_255,NECB 2011,Space Function,Dormitory - living quarters,NECB 2011Space FunctionDormitory - living quarters,0.380899294,,,,0,0.5,0.2,NECB-G-Lighting,NECB 2011,Space Function,Dormitory - living quarters,NECB 2011Space FunctionDormitory - living quarters,0.11,,,,3.72,NECB-G-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.232255667,0,0.5,0,NECB-G-Electric-Equipment,NECB-G-Thermostat Setpoint-Heating,NECB-G-Thermostat Setpoint-Cooling,,,0.009507954,60,,,NECB-G-Service Water Heating,,,,,,,,NECB-G-FAN,,,Sleeping Area,G
NECB 2011,Space Function,Dress./fitt. - performance arts,255_255_255,NECB 2011,Space Function,Dress./fitt. - performance arts,NECB 2011Space FunctionDress./fitt. - performance arts,0.399479747,,,,0,0.5,0.2,NECB-C-Lighting,NECB 2011,Space Function,Dress./fitt. - performance arts,NECB 2011Space FunctionDress./fitt. - performance arts,0.233,,,,3.1,NECB-C-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.232255667,0,0.5,0,NECB-C-Electric-Equipment,NECB-C-Thermostat Setpoint-Heating,NECB-C-Thermostat Setpoint-Cooling,,,0.000631634,60,,,NECB-C-Service Water Heating,,,,,,,,NECB-C-FAN,,,Assembly Area,C
NECB 2011,Space Function,Dwelling Unit(s),255_255_255,NECB 2011,Space Function,Dwelling Unit(s),NECB 2011Space FunctionDwelling Unit(s),0.464511334,,,,0,0.5,0.2,NECB-G-Lighting,NECB 2011,Space Function,Dwelling Unit(s),NECB 2011Space FunctionDwelling Unit(s),0.068,,,,1.55,NECB-G-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.464511334,0,0.5,0,NECB-G-Electric-Equipment,NECB-G-Thermostat Setpoint-Heating,NECB-G-Thermostat Setpoint-Cooling,,,0.003961647,60,,,NECB-G-Service Water Heating,,,,,,,,NECB-G-FAN,,,Residential/Accomodation Area,G
NECB 2011,Space Function,Electrical/Mechanical-sch-A,255_255_255,NECB 2011,Space Function,Electrical/Mechanical-sch-A,NECB 2011Space FunctionElectrical/Mechanical-sch-A,1.235600149,,,,0,0.5,0.2,NECB-A-Lighting,NECB 2011,Space Function,Electrical/Mechanical,NECB 2011Space FunctionElectrical/Mechanical,0.06,,,,0.46,NECB-A-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-A-Electric-Equipment,NECB-A-Thermostat Setpoint-Heating,NECB-A-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-A-Service Water Heating,,,,,,,,NECB-A-FAN,,,Wildcard,A
NECB 2011,Space Function,Electrical/Mechanical-sch-B,255_255_255,NECB 2011,Space Function,Electrical/Mechanical-sch-B,NECB 2011Space FunctionElectrical/Mechanical-sch-B,1.235600149,,,,0,0.5,0.2,NECB-B-Lighting,NECB 2011,Space Function,Electrical/Mechanical,NECB 2011Space FunctionElectrical/Mechanical,0.06,,,,0.46,NECB-B-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-B-Electric-Equipment,NECB-B-Thermostat Setpoint-Heating,NECB-B-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-B-Service Water Heating,,,,,,,,NECB-B-FAN,,,Wildcard,B
NECB 2011,Space Function,Electrical/Mechanical-sch-C,255_255_255,NECB 2011,Space Function,Electrical/Mechanical-sch-C,NECB 2011Space FunctionElectrical/Mechanical-sch-C,1.235600149,,,,0,0.5,0.2,NECB-C-Lighting,NECB 2011,Space Function,Electrical/Mechanical,NECB 2011Space FunctionElectrical/Mechanical,0.06,,,,0.46,NECB-C-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-C-Electric-Equipment,NECB-C-Thermostat Setpoint-Heating,NECB-C-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-C-Service Water Heating,,,,,,,,NECB-C-FAN,,,Wildcard,C
NECB 2011,Space Function,Electrical/Mechanical-sch-D,255_255_255,NECB 2011,Space Function,Electrical/Mechanical-sch-D,NECB 2011Space FunctionElectrical/Mechanical-sch-D,1.235600149,,,,0,0.5,0.2,NECB-D-Lighting,NECB 2011,Space Function,Electrical/Mechanical,NECB 2011Space FunctionElectrical/Mechanical,0.06,,,,0.46,NECB-D-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-D-Electric-Equipment,NECB-D-Thermostat Setpoint-Heating,NECB-D-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-D-Service Water Heating,,,,,,,,NECB-D-FAN,,,Wildcard,D
NECB 2011,Space Function,Electrical/Mechanical-sch-E,255_255_255,NECB 2011,Space Function,Electrical/Mechanical-sch-E,NECB 2011Space FunctionElectrical/Mechanical-sch-E,1.235600149,,,,0,0.5,0.2,NECB-E-Lighting,NECB 2011,Space Function,Electrical/Mechanical,NECB 2011Space FunctionElectrical/Mechanical,0.06,,,,0.46,NECB-E-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-E-Electric-Equipment,NECB-E-Thermostat Setpoint-Heating,NECB-E-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-E-Service Water Heating,,,,,,,,NECB-E-FAN,,,Wildcard,E
NECB 2011,Space Function,Electrical/Mechanical-sch-F,255_255_255,NECB 2011,Space Function,Electrical/Mechanical-sch-F,NECB 2011Space FunctionElectrical/Mechanical-sch-F,1.235600149,,,,0,0.5,0.2,NECB-F-Lighting,NECB 2011,Space Function,Electrical/Mechanical,NECB 2011Space FunctionElectrical/Mechanical,0.06,,,,0.46,NECB-F-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-F-Electric-Equipment,NECB-F-Thermostat Setpoint-Heating,NECB-F-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-F-Service Water Heating,,,,,,,,NECB-F-FAN,,,Wildcard,F
NECB 2011,Space Function,Electrical/Mechanical-sch-G,255_255_255,NECB 2011,Space Function,Electrical/Mechanical-sch-G,NECB 2011Space FunctionElectrical/Mechanical-sch-G,1.235600149,,,,0,0.5,0.2,NECB-G-Lighting,NECB 2011,Space Function,Electrical/Mechanical,NECB 2011Space FunctionElectrical/Mechanical,0.06,,,,0.46,NECB-G-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-G-Electric-Equipment,NECB-G-Thermostat Setpoint-Heating,NECB-G-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-G-Service Water Heating,,,,,,,,NECB-G-FAN,,,Wildcard,G
NECB 2011,Space Function,Electrical/Mechanical-sch-H,255_255_255,NECB 2011,Space Function,Electrical/Mechanical-sch-H,NECB 2011Space FunctionElectrical/Mechanical-sch-H,1.235600149,,,,0,0.5,0.2,NECB-H-Lighting,NECB 2011,Space Function,Electrical/Mechanical,NECB 2011Space FunctionElectrical/Mechanical,0.06,,,,0.46,NECB-H-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-H-Electric-Equipment,NECB-H-Thermostat Setpoint-Heating,NECB-H-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-H-Service Water Heating,,,,,,,,NECB-H-FAN,,,Wildcard,H
NECB 2011,Space Function,Electrical/Mechanical-sch-I,255_255_255,NECB 2011,Space Function,Electrical/Mechanical-sch-I,NECB 2011Space FunctionElectrical/Mechanical-sch-I,1.235600149,,,,0,0.5,0.2,NECB-I-Lighting,NECB 2011,Space Function,Electrical/Mechanical,NECB 2011Space FunctionElectrical/Mechanical,0.06,,,,0.46,NECB-I-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-I-Electric-Equipment,NECB-I-Thermostat Setpoint-Heating,NECB-I-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-I-Service Water Heating,,,,,,,,NECB-I-FAN,,,Wildcard,I
NECB 2011,Space Function,Fire station - engine room,255_255_255,NECB 2011,Space Function,Fire station - engine room,NECB 2011Space FunctionFire station - engine room,0.557413601,,,,0,0.5,0.2,NECB-H-Lighting,NECB 2011,Space Function,Fire station - engine room,NECB 2011Space FunctionFire station - engine room,0.25,,,,3.72,NECB-H-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.232255667,0,0.5,0,NECB-H-Electric-Equipment,NECB-H-Thermostat Setpoint-Heating,NECB-H-Thermostat Setpoint-Cooling,,,0.006180727,60,,,NECB-H-Service Water Heating,,,,,,,,NECB-H-FAN,,,Automotive Area,H
NECB 2011,Space Function,Fire station - quarters,255_255_255,NECB 2011,Space Function,Fire station - quarters,NECB 2011Space FunctionFire station - quarters,0.315867707,,,,0,0.5,0.2,NECB-G-Lighting,NECB 2011,Space Function,Fire station - quarters,NECB 2011Space FunctionFire station - quarters,0.16,,,,3.72,NECB-G-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.232255667,0,0.5,0,NECB-G-Electric-Equipment,NECB-G-Thermostat Setpoint-Heating,NECB-G-Thermostat Setpoint-Cooling,,,0.009507954,60,,,NECB-G-Service Water Heating,,,,,,,,NECB-G-FAN,,,Residential/Accomodation Area,G
NECB 2011,Space Function,Food preparation,255_255_255,NECB 2011,Space Function,Food preparation,NECB 2011Space FunctionFood preparation,0.994054255,,,,0,0.5,0.2,NECB-B-Lighting,NECB 2011,Space Function,Food preparation,NECB 2011Space FunctionFood preparation,0.27,,,,4.65,NECB-B-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.929022668,0,0.5,0,NECB-B-Electric-Equipment,NECB-B-Thermostat Setpoint-Heating,NECB-B-Thermostat Setpoint-Cooling,,,0.002849321,60,,,NECB-B-Service Water Heating,,,,,,,,NECB-B-FAN,,,Supermarket/Food Services Area,B
NECB 2011,Space Function,Food preparation - vented,255_255_256,NECB 2012,Space Function,Food preparation,NECB 2011Space FunctionFood preparation,0.994054255,,,,0,0.5,0.2,NECB-B-Lighting,NECB 2012,Space Function,Food preparation,NECB 2011Space FunctionFood preparation,0.27,,,,4.65,NECB-B-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.929022668,0,0.5,0,NECB-B-Electric-Equipment,NECB-B-Thermostat Setpoint-Heating,NECB-B-Thermostat Setpoint-Cooling,,,0.002849321,60,,,NECB-B-Service Water Heating,,,,,,,,NECB-B-FAN,,,Supermarket/Food Services Area - vented,B
NECB 2011,Space Function,Gym - audience,255_255_255,NECB 2011,Space Function,Gym - audience,NECB 2011Space FunctionGym - audience,0.427350427,,,,0,0.5,0.2,NECB-B-Lighting,NECB 2011,Space Function,Gym - audience,NECB 2011Space FunctionGym - audience,0.81,,,,18.58,NECB-B-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0,0,0.5,0,NECB-B-Electric-Equipment,NECB-B-Thermostat Setpoint-Heating,NECB-B-Thermostat Setpoint-Cooling,,,0.002839298,60,,,NECB-B-Service Water Heating,,,,,,,,NECB-B-FAN,,,General Area,B
NECB 2011,Space Function,Gym - fitness,255_255_255,NECB 2011,Space Function,Gym - fitness,NECB 2011Space FunctionGym - fitness,0.910442215,,,,0,0.5,0.2,NECB-B-Lighting,NECB 2011,Space Function,Gym - fitness,NECB 2011Space FunctionGym - fitness,0.86,,,,18.58,NECB-B-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-B-Electric-Equipment,NECB-B-Thermostat Setpoint-Heating,NECB-B-Thermostat Setpoint-Cooling,,,0.00854573,60,,,NECB-B-Service Water Heating,,,,,,,,NECB-B-FAN,,,General Area,B
NECB 2011,Space Function,Gym - play,255_255_255,NECB 2011,Space Function,Gym - play,NECB 2011Space FunctionGym - play,1.198439242,,,,0,0.5,0.2,NECB-B-Lighting,NECB 2011,Space Function,Gym - play,NECB 2011Space FunctionGym - play,0.3,,,,18.58,NECB-B-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.1393534,0,0.5,0,NECB-B-Electric-Equipment,NECB-B-Thermostat Setpoint-Heating,NECB-B-Thermostat Setpoint-Cooling,,,0.00854573,60,,,NECB-B-Service Water Heating,,,,,,,,NECB-B-FAN,,,General Area,B
NECB 2011,Space Function,Hospital - emergency,255_255_255,NECB 2011,Space Function,Hospital - emergency,NECB 2011Space FunctionHospital - emergency,2.257525084,,,,0,0.5,0.2,NECB-H-Lighting,NECB 2011,Space Function,Hospital - emergency,NECB 2011Space FunctionHospital - emergency,0.6,,,,4.65,NECB-H-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.929022668,0,0.5,0,NECB-H-Electric-Equipment,NECB-H-Thermostat Setpoint-Heating,NECB-H-Thermostat Setpoint-Cooling,,,0.004277465,60,,,NECB-H-Service Water Heating,,,,,,,,NECB-H-FAN,,,Hospital Area,H
NECB 2011,Space Function,Hospital - exam,255_255_255,NECB 2011,Space Function,Hospital - exam,NECB 2011Space FunctionHospital - exam,1.662950576,,,,0,0.5,0.2,NECB-C-Lighting,NECB 2011,Space Function,Hospital - exam,NECB 2011Space FunctionHospital - exam,0.3,,,,4.65,NECB-C-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.929022668,0,0.5,0,NECB-C-Electric-Equipment,NECB-C-Thermostat Setpoint-Heating,NECB-C-Thermostat Setpoint-Cooling,,,0.002138732,60,,,NECB-C-Service Water Heating,,,,,,,,NECB-C-FAN,,,Hospital Area,C
NECB 2011,Space Function,Hospital - laundry/washing,255_255_255,NECB 2011,Space Function,Hospital - laundry/washing,NECB 2011Space FunctionHospital - laundry/washing,0.743218135,,,,0,0.5,0.2,NECB-C-Lighting,NECB 2011,Space Function,Hospital - laundry/washing,NECB 2011Space FunctionHospital - laundry/washing,0.45,,,,4.65,NECB-C-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,1.858045336,0,0.5,0,NECB-C-Electric-Equipment,NECB-C-Thermostat Setpoint-Heating,NECB-C-Thermostat Setpoint-Cooling,,,0.001428144,60,,,NECB-C-Service Water Heating,,,,,,,,NECB-C-FAN,,,Hospital Area,C
NECB 2011,Space Function,Hospital - lounge/recreation,255_255_255,NECB 2011,Space Function,Hospital - lounge/recreation,NECB 2011Space FunctionHospital - lounge/recreation,1.068376068,,,,0,0.5,0.2,NECB-B-Lighting,NECB 2011,Space Function,Hospital - lounge/recreation,NECB 2011Space FunctionHospital - lounge/recreation,0.25,,,,9.29,NECB-B-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-B-Electric-Equipment,NECB-B-Thermostat Setpoint-Heating,NECB-B-Thermostat Setpoint-Cooling,,,0.002853216,60,,,NECB-B-Service Water Heating,,,,,,,,NECB-B-FAN,,,Hospital Area,B
NECB 2011,Space Function,Hospital - medical supply,255_255_255,NECB 2011,Space Function,Hospital - medical supply,NECB 2011Space FunctionHospital - medical supply,1.272761055,,,,0,0.5,0.2,NECB-H-Lighting,NECB 2011,Space Function,Hospital - medical supply,NECB 2011Space FunctionHospital - medical supply,0.3,,,,4.65,NECB-H-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.092902267,0,0.5,0,NECB-H-Electric-Equipment,NECB-H-Thermostat Setpoint-Heating,NECB-H-Thermostat Setpoint-Cooling,,,0,60,,,NECB-H-Service Water Heating,,,,,,,,NECB-H-FAN,,,Hospital Area,H
NECB 2011,Space Function,Hospital - nursery,255_255_255,NECB 2011,Space Function,Hospital - nursery,NECB 2011Space FunctionHospital - nursery,0.882571535,,,,0,0.5,0.2,NECB-H-Lighting,NECB 2011,Space Function,Hospital - nursery,NECB 2011Space FunctionHospital - nursery,0.3,,,,4.65,NECB-H-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.929022668,0,0.5,0,NECB-H-Electric-Equipment,NECB-H-Thermostat Setpoint-Heating,NECB-H-Thermostat Setpoint-Cooling,,,0.002138732,60,,,NECB-H-Service Water Heating,,,,,,,,NECB-H-FAN,,,Hospital Area,H
NECB 2011,Space Function,Hospital - nurses' station,255_255_255,NECB 2011,Space Function,Hospital - nurses' station,NECB 2011Space FunctionHospital - nurses' station,0.873281308,,,,0,0.5,0.2,NECB-H-Lighting,NECB 2011,Space Function,Hospital - nurses' station,NECB 2011Space FunctionHospital - nurses' station,0.3,,,,4.65,NECB-H-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.232255667,0,0.5,0,NECB-H-Electric-Equipment,NECB-H-Thermostat Setpoint-Heating,NECB-H-Thermostat Setpoint-Cooling,,,0.001072849,60,,,NECB-H-Service Water Heating,,,,,,,,NECB-H-FAN,,,Hospital Area,H
NECB 2011,Space Function,Hospital - operating room,255_255_255,NECB 2011,Space Function,Hospital - operating room,NECB 2011Space FunctionHospital - operating room,1.885916016,,,,0,0.5,0.2,NECB-H-Lighting,NECB 2011,Space Function,Hospital - operating room,NECB 2011Space FunctionHospital - operating room,0.9,,,,4.65,NECB-H-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.929022668,0,0.5,0,NECB-H-Electric-Equipment,NECB-H-Thermostat Setpoint-Heating,NECB-H-Thermostat Setpoint-Cooling,,,0.007133752,60,,,NECB-H-Service Water Heating,,,,,,,,NECB-H-FAN,,,Hospital Area,H
NECB 2011,Space Function,Hospital - patient room,255_255_255,NECB 2011,Space Function,Hospital - patient room,NECB 2011Space FunctionHospital - patient room,0.622445188,,,,0,0.5,0.2,NECB-H-Lighting,NECB 2011,Space Function,Hospital - patient room,NECB 2011Space FunctionHospital - patient room,0.3,,,,4.65,NECB-H-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.929022668,0,0.5,0,NECB-H-Electric-Equipment,NECB-H-Thermostat Setpoint-Heating,NECB-H-Thermostat Setpoint-Cooling,,,0.002138732,60,,,NECB-H-Service Water Heating,,,,,,,,NECB-H-FAN,,,Hospital Area,H
NECB 2011,Space Function,Hospital - pharmacy,255_255_255,NECB 2011,Space Function,Hospital - pharmacy,NECB 2011Space FunctionHospital - pharmacy,1.142697882,,,,0,0.5,0.2,NECB-C-Lighting,NECB 2011,Space Function,Hospital - pharmacy,NECB 2011Space FunctionHospital - pharmacy,0.45,,,,4.65,NECB-C-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.232255667,0,0.5,0,NECB-C-Electric-Equipment,NECB-C-Thermostat Setpoint-Heating,NECB-C-Thermostat Setpoint-Cooling,,,0.001072849,60,,,NECB-C-Service Water Heating,,,,,,,,NECB-C-FAN,,,Hospital Area,C
NECB 2011,Space Function,Hospital - physical therapy,255_255_255,NECB 2011,Space Function,Hospital - physical therapy,NECB 2011Space FunctionHospital - physical therapy,0.910442215,,,,0,0.5,0.2,NECB-C-Lighting,NECB 2011,Space Function,Hospital - physical therapy,NECB 2011Space FunctionHospital - physical therapy,0.45,,,,4.65,NECB-C-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.929022668,0,0.5,0,NECB-C-Electric-Equipment,NECB-C-Thermostat Setpoint-Heating,NECB-C-Thermostat Setpoint-Cooling,,,0.001072849,60,,,NECB-C-Service Water Heating,,,,,,,,NECB-C-FAN,,,Hospital Area,C
NECB 2011,Space Function,Hospital - radiology/imaging,255_255_255,NECB 2011,Space Function,Hospital - radiology/imaging,NECB 2011Space FunctionHospital - radiology/imaging,1.319212189,,,,0,0.5,0.2,NECB-H-Lighting,NECB 2011,Space Function,Hospital - radiology/imaging,NECB 2011Space FunctionHospital - radiology/imaging,0.45,,,,4.65,NECB-H-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.929022668,0,0.5,0,NECB-H-Electric-Equipment,NECB-H-Thermostat Setpoint-Heating,NECB-H-Thermostat Setpoint-Cooling,,,0.002138732,60,,,NECB-H-Service Water Heating,,,,,,,,NECB-H-FAN,,,Hospital Area,H
NECB 2011,Space Function,Hospital - recovery,255_255_255,NECB 2011,Space Function,Hospital - recovery,NECB 2011Space FunctionHospital - recovery,1.151988109,,,,0,0.5,0.2,NECB-H-Lighting,NECB 2011,Space Function,Hospital - recovery,NECB 2011Space FunctionHospital - recovery,0.9,,,,4.65,NECB-H-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0.929022668,0,0.5,0,NECB-H-Electric-Equipment,NECB-H-Thermostat Setpoint-Heating,NECB-H-Thermostat Setpoint-Cooling,,,0.004277465,60,,,NECB-H-Service Water Heating,,,,,,,,NECB-H-FAN,,,Hospital Area,H
NECB 2011,Space Function,Hospital corr. < 2.4m-sch-A,255_255_255,NECB 2011,Space Function,Hospital corr. < 2.4m-sch-A,NECB 2011Space FunctionHospital corr. < 2.4m-sch-A,1.086956522,,,,0,0.5,0.2,NECB-A-Lighting,NECB 2011,Space Function,Hospital corr. < 2.4m,NECB 2011Space FunctionHospital corr. < 2.4m,0.15,,,,0.93,NECB-A-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0,0,0.5,0,NECB-A-Electric-Equipment,NECB-A-Thermostat Setpoint-Heating,NECB-A-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-A-Service Water Heating,,,,,,,,NECB-A-FAN,,,Wildcard,A
NECB 2011,Space Function,Hospital corr. < 2.4m-sch-B,255_255_255,NECB 2011,Space Function,Hospital corr. < 2.4m-sch-B,NECB 2011Space FunctionHospital corr. < 2.4m-sch-B,1.086956522,,,,0,0.5,0.2,NECB-B-Lighting,NECB 2011,Space Function,Hospital corr. < 2.4m,NECB 2011Space FunctionHospital corr. < 2.4m,0.15,,,,0.93,NECB-B-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0,0,0.5,0,NECB-B-Electric-Equipment,NECB-B-Thermostat Setpoint-Heating,NECB-B-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-B-Service Water Heating,,,,,,,,NECB-B-FAN,,,Wildcard,B
NECB 2011,Space Function,Hospital corr. < 2.4m-sch-C,255_255_255,NECB 2011,Space Function,Hospital corr. < 2.4m-sch-C,NECB 2011Space FunctionHospital corr. < 2.4m-sch-C,1.086956522,,,,0,0.5,0.2,NECB-C-Lighting,NECB 2011,Space Function,Hospital corr. < 2.4m,NECB 2011Space FunctionHospital corr. < 2.4m,0.15,,,,0.93,NECB-C-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0,0,0.5,0,NECB-C-Electric-Equipment,NECB-C-Thermostat Setpoint-Heating,NECB-C-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-C-Service Water Heating,,,,,,,,NECB-C-FAN,,,Wildcard,C
NECB 2011,Space Function,Hospital corr. < 2.4m-sch-D,255_255_255,NECB 2011,Space Function,Hospital corr. < 2.4m-sch-D,NECB 2011Space FunctionHospital corr. < 2.4m-sch-D,1.086956522,,,,0,0.5,0.2,NECB-D-Lighting,NECB 2011,Space Function,Hospital corr. < 2.4m,NECB 2011Space FunctionHospital corr. < 2.4m,0.15,,,,0.93,NECB-D-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0,0,0.5,0,NECB-D-Electric-Equipment,NECB-D-Thermostat Setpoint-Heating,NECB-D-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-D-Service Water Heating,,,,,,,,NECB-D-FAN,,,Wildcard,D
NECB 2011,Space Function,Hospital corr. < 2.4m-sch-E,255_255_255,NECB 2011,Space Function,Hospital corr. < 2.4m-sch-E,NECB 2011Space FunctionHospital corr. < 2.4m-sch-E,1.086956522,,,,0,0.5,0.2,NECB-E-Lighting,NECB 2011,Space Function,Hospital corr. < 2.4m,NECB 2011Space FunctionHospital corr. < 2.4m,0.15,,,,0.93,NECB-E-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0,0,0.5,0,NECB-E-Electric-Equipment,NECB-E-Thermostat Setpoint-Heating,NECB-E-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-E-Service Water Heating,,,,,,,,NECB-E-FAN,,,Wildcard,E
NECB 2011,Space Function,Hospital corr. < 2.4m-sch-F,255_255_255,NECB 2011,Space Function,Hospital corr. < 2.4m-sch-F,NECB 2011Space FunctionHospital corr. < 2.4m-sch-F,1.086956522,,,,0,0.5,0.2,NECB-F-Lighting,NECB 2011,Space Function,Hospital corr. < 2.4m,NECB 2011Space FunctionHospital corr. < 2.4m,0.15,,,,0.93,NECB-F-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0,0,0.5,0,NECB-F-Electric-Equipment,NECB-F-Thermostat Setpoint-Heating,NECB-F-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-F-Service Water Heating,,,,,,,,NECB-F-FAN,,,Wildcard,F
NECB 2011,Space Function,Hospital corr. < 2.4m-sch-G,255_255_255,NECB 2011,Space Function,Hospital corr. < 2.4m-sch-G,NECB 2011Space FunctionHospital corr. < 2.4m-sch-G,1.086956522,,,,0,0.5,0.2,NECB-G-Lighting,NECB 2011,Space Function,Hospital corr. < 2.4m,NECB 2011Space FunctionHospital corr. < 2.4m,0.15,,,,0.93,NECB-G-Occupancy,NECB-Activity,0.049225,,,Always On,,,,,,0,0,0.5,0,NECB-G-Electric-Equipment,NECB-G-Thermostat Setpoint-Heating,NECB-G-Thermostat Setpoint-Cooling,0,,0,60,,,NECB-G-Service Water Heating,,,,,,,,NECB-G-FAN,,,Wildcard,G
